BusinessDivision,CountryGroup,PlanningEntity,StrategicCrop,Crop,ProductLine,Commonname,LocalProductName,Market_Volume_2022,Market_Volume_2023,Market_Value_USD_2022,Market_Value_USD_2023
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Herbicides,butachlor,MACHETE 60 EC -  [L],18.31,14.77,80.12,64.6
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Herbicides,isoxaflutole,MERLIN 75 WG -  [KG],1.6,1.29,104.49,84.25
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Herbicides,oxadiazon,RONSTAR 38 SC -  [L],24.78,19.98,339.44,273.69
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Herbicides,fluroxypyr+picloram,PLENUM 16 EW -  [L],1.42,1.15,15.97,12.88
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Herbicides,halosulfuron,SEMPRA 75 WG -  [KG],0.18,0.14,73.28,59.08
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Herbicides,clomazone,COMMAND 48 EC -  [L],20.61,16.62,394.68,318.23
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Herbicides,pendimethalin,FORAGRO PENDIMETALINA 50 EC -  [L],11.12,8.97,64.87,52.31
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Herbicides,2 4-D,BATON 80 SP -  [KG],0.35,0.28,3.23,2.6
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Herbicides,2 4-D,BIOQUIM 2 4-D 60 SL -  [L],14.16,11.42,42.27,34.08
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Herbicides,2 4-D,HORMOVIT 60 SL -  [L],0.3,0.25,0.89,0.72
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Herbicides,bispyribac,BISPINEE 40 SC -  [L],0.77,0.62,67.09,54.1
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Herbicides,cyhalofop-butyl,CLARON 18 EC -  [L],4.46,3.59,125.79,101.42
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Herbicides,metsulfuron,GALLOQUIASA 60 WP -  [KG],0.23,0.19,6.33,5.1
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Herbicides,triclopyr,TRIBEL 48 EC -  [L],1.17,0.94,15.68,12.64
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Herbicides,thiobencarb,BOLERO 96 EC -  [L],13.77,11.1,121.26,97.77
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Herbicides,anilofos+propanil,RICEFOS 48 EC -  [L],29.88,24.09,197.28,159.06
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Herbicides,pendimethalin,SATELLITE 45 6 SC -  [L],10.73,8.65,49.2,39.67
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Insecticides,imidacloprid,KOHINOR 35 SC -  [L],16.66,13.43,432.21,348.48
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Insecticides,imidacloprid,HELOPRID 350 SC -  [L],0.16,0.13,4.19,3.38
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Insecticides,imidacloprid,ULTRAPRID 35 SC -  [L],2.33,1.88,58.59,47.24
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Insecticides,lambda-cyhalothrin,CIHALOTRIN 2 5 EC -  [L],1.31,1.05,8.8,7.09
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Insecticides,lambda-cyhalothrin,CIHALOTRIN 25 EC -  [L],1.47,1.18,9.8,7.91
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Insecticides,lambda-cyhalothrin,FORTIN 2.5 EC -  [L],2.02,1.63,6.7,5.4
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Insecticides,lambda-cyhalothrin,LAMBDA CIHALOTRIN 2 5 EC -  [L],1.72,1.39,11.47,9.25
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Insecticides,thiamethoxam,ACTARA 25 WG (A9584C) WG [KG],0.02,0.05,0.52,1.46
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Insecticides,lambda-cyhalothrin,KARATE Z 250 CS 2nd. BRAND (A12689B) CS [L],3.19,3.02,22.36,21.26
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Insecticides,deltamethrin+imidacloprid,MURALLA DELTA 19 OD -  [L],20.02,16.14,403.49,325.33
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Insecticides,oxamyl,VYDATE 24 SL -  [L],28.38,22.88,431.15,347.63
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Insecticides,cypermethrin,CIPERMETRINA 25 EC -  [L],0.9,0.73,6.21,5.01
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Insecticides,cypermethrin,ARRIVO 25 EC -  [L],1.09,0.88,19.57,15.78
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Insecticides,cypermethrin,PIXUP 25 EC -  [L],1.3,1.04,8.22,6.63
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Insecticides,profenofos,CURACRON 500 EC (A5775J) EC [L],0.72,3.92,13.47,67.69
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Insecticides,pirimiphos,ACTELLIC (A5832H) EC [L],0.48,0.43,26.7,23.47
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Insecticides,lambda-cyhalothrin+thiamethoxam,CONQUEST 247 SC (A13623F) ZC [L],0.52,0.51,30.99,26.79
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Insecticides,cypermethrin,UPL CYDE 25 EC -  [L],4.19,3.38,17.09,13.78
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Seed Treatment,carboxin+thiram,VITAVAX 40 WP -  [KG],9.38,5.97,169.74,107.91
CP Core,Central America & Caribbean,Costa Rica,Rice,Rice (L2),Seed Treatment,thiamethoxam,CRUISER 350 FS <A9700D> FS [thiamethoxam] (A9700D) FS [L],0.31,0.35,28.69,35.62
CP Core,Central America & Caribbean,Costa Rica,Specialty,Citrus (L2),Fungicides,pyraclostrobin,REGNUM 25 EC -  [L],1.55,1.25,51.27,41.33
CP Core,Central America & Caribbean,Costa Rica,Specialty,Citrus (L2),Fungicides,difenoconazole,HELCORE 25 EC -  [L],1.56,1.26,32.46,26.17
CP Core,Central America & Caribbean,Costa Rica,Specialty,Citrus (L2),Fungicides,difenoconazole,SCORE 250 EC (A7402G) EC [L],7.82,9.68,189.37,237.58
CP Core,Central America & Caribbean,Costa Rica,Specialty,Citrus (L2),Herbicides,paraquat,HERBAXON 20 SL -  [L],2.38,1.98,6.17,5.15
CP Core,Central America & Caribbean,Costa Rica,Specialty,Citrus (L2),Herbicides,paraquat,HELM PARAQUAT 20 SL -  [L],9.85,8.23,20.51,17.12
CP Core,Central America & Caribbean,Costa Rica,Specialty,Citrus (L2),Herbicides,2 4-D,BIOQUIM 2 4-D 60 SL -  [L],34.24,27.61,99.29,80.06
CP Core,Central America & Caribbean,Costa Rica,Specialty,Citrus (L2),Insecticides,imidacloprid,KOHINOR 35 SC -  [L],14.18,11.43,367.76,296.52
CP Core,Central America & Caribbean,Costa Rica,Specialty,Citrus (L2),Insecticides,cypermethrin,CIPERMETRINA 25 EC -  [L],0.18,0.15,1.26,1.01
CP Core,Central America & Caribbean,Costa Rica,Specialty,Citrus (L2),Insecticides,zeta-cypermethrin,FURIA 18 EC -  [L],5.84,4.71,93.28,75.21
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Fungicides,azoxystrobin,AMISTAR 50 WG (A12704A) WG [KG],2.48,6.94,252.83,900.2
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Fungicides,epoxiconazole+pyraclostrobin,OPERA 18 3 GE -  [L],37.52,30.26,755.88,609.56
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Fungicides,carbendazim+epoxiconazole,REEMPLAZO CARBENDAZINA + EPOXICONAZOL -  [L],21.03,16.95,351.7,283.56
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Fungicides,copper hydroxide,HIDROCOB 77 WP -  [KG],44.62,35.98,218.2,175.93
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Fungicides,epoxiconazole,REEMPLAZO EPOXICONAZOL -  [L],19.89,16.03,159.66,128.73
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Fungicides,epoxiconazole+pyraclostrobin,REEMPLAZO EPOXICONAZOL + PIRACLOSTROBIN -  [L],14.78,11.91,297.66,239.99
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Fungicides,tebuconazole+trifloxystrobin,REEMPLAZO TEBUCONAZOL + MEZCLAS -  [L],8.87,7.15,106.95,86.23
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Fungicides,validamycin,CEPEX 10 SL -  [L],23.76,19.16,86.62,69.84
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Fungicides,cyproconazole,ALTO 100 (A9898A) SL [L],26.6,38.27,887.47,1
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,oxyfluorfen,GALIGAN 24 EC -  [L],14.15,11.41,122.25,98.57
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,glyphosate,RANCHERO 24 SL -  [L],17.77,14.32,68.12,54.93
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,glyphosate,ROUNDUP 35 6 SL -  [L],177.15,142.83,813.23,655.69
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,glyphosate,DURANGO 48 SL -  [L],10.1,8.14,41.84,33.73
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,paraquat,HERBAXON 20 SL -  [L],11.31,9.45,29.36,24.51
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,glyphosate,AGENTE 36 SL -  [L],16.33,13.17,37.05,29.87
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,glyphosate,ARRASADOR 75 7 SG -  [KG],14.69,11.85,67.25,54.22
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,glyphosate,BIOQUIM GLIFOSATO35.6 SL -  [L],52.89,42.64,156.8,126.42
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,glyphosate,BRONCO 35 6 SL -  [L],12.4,9.99,32.76,26.41
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,glyphosate,FEDECOOP GLIFOSATO 35 6 SL -  [L],19.11,15.41,51.58,41.58
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,glyphosate,GLIFOMAX 35 6 SL -  [L],28.68,23.13,65.11,52.49
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,glyphosate,GLIFOSATO ORIGINAL 35 6 SL -  [L],65.09,52.48,156.28,126
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,glyphosate,NOSWEAT 35.6 SL -  [L],97.89,78.93,314.09,253.24
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,glyphosate,RAYDON 35.6 SL -  [L],24.4,19.67,73.18,59
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,glyphosate,RODEO 35 6 SL -  [L],17.39,14.02,46.96,37.86
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,glyphosate,ROOT OUT 35 6 SL -  [L],18.69,15.07,63.62,51.29
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,metsulfuron,GALLOQUIASA 60 WP -  [KG],3.25,2.62,88.9,71.68
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,paraquat,GRAMINEX 20 SL -  [L],6.27,5.23,19.97,16.67
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,paraquat,HELM PARAQUAT 20 SL -  [L],46.9,39.15,97.59,81.46
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,paraquat,PILARXONE 20 SL -  [L],128.48,107.25,468.21,390.85
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,paraquat,RAFAGA 20 SL -  [L],84.04,70.16,281.28,234.8
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,paraquat,TRANSMERQUIM PARAQUAT 20 SL -  [L],60.89,50.83,173.37,144.73
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Herbicides,clethodim,SELECT 12 EC -  [L],5.15,4.16,79.28,63.92
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Insecticides,chlorpyrifos,SWAT 75 WG -  [KG],22.41,18.07,423.61,341.55
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Insecticides,chlorpyrifos,POLYINSECT 0 1 BO -  [KG],277.11,223.43,990.43,798.57
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Insecticides,dimethoate,DANTOX 40 EC -  [L],2.61,2.1,13.19,10.64
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Insecticides,dimethoate,HELMOATO 40  EC -  [L],1.83,1.48,9.41,7.58
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Insecticides,dimethoate,JUDO 40 EC -  [L],23.03,18.57,80.89,65.22
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Insecticides,methamidophos,SERACSA METAMIDOFOS 60 SL -  [L],1.76,1.42,17.66,14.24
CP Core,Central America & Caribbean,Costa Rica,Specialty,Plantations Coffee (L2),Insecticides,chlorpyrifos,LORSBAN 48 EC -  [L],19.88,16.03,167.61,135.14
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Fungicides,epoxiconazole,OPUS 12 5 SC -  [L],101.48,81.83,814.69,656.98
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Fungicides,pyraclostrobin,REGNUM 25 EC -  [L],12.49,10.07,413.82,333.64
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Fungicides,thiophanate,CYCOSIN 50 SC -  [L],0.94,0.76,75.13,60.57
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Fungicides,spiroxamine,IMPULSE 80 EC -  [L],78.34,63.17,988.43,797.06
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Fungicides,tebuconazole+triadimenol,SILVACUR COMBI 30 EC -  [L],5.7,4.6,174.46,140.66
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Fungicides,trifloxystrobin,TEGA 25 EC -  [L],9.28,7.48,278.43,224.48
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Fungicides,chlorothalonil,HELMONIL 72 SC -  [L],204.61,169.98,883.92,734.31
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Fungicides,difenoconazole,HELCORE 25 EC -  [L],40.76,32.87,848.7,684.4
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Fungicides,imazalil+thiabendazole,LOTOS 40 SL -  [L],2.23,1.8,89.3,72
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Fungicides,difenoconazole,SICO 250 EC (A7402P) EC [L],46.8,43.8,643.93,640.84
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Fungicides,chlorothalonil,BRAVO 720 (A12531B) SC [L],72.23,59.83,496.47,551.6
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Fungicides,chlorothalonil,KNIGHT 72 SC -  [L],8.45,6.81,55.61,44.84
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Fungicides,difenoconazole,GARDNER 25 EC -  [L],9.9,7.98,222.2,179.15
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Fungicides,missing,BIOQUIM PIRAMIDE 60 SC -  [L],23.43,18.89,375.3,302.58
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Fungicides,spiroxamine,ESPIRAL 80 EC -  [L],33.81,27.26,415.87,335.29
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Fungicides,thiabendazole,MERTECT 500 SC (A10466C) SC [L],5.96,7.67,191.68,252.52
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Fungicides,azoxystrobin+fludioxonil,GRADUATE (A15696C) SC [L],0.4,1.49,79.31,199.28
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Fungicides,azoxystrobin,BANKIT 25 SC (A12705A) SC [L],20.39,8.66,506.98,216.35
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Herbicides,diuron,DIUREX 80 WG -  [KG],2.67,6.87,12.17,31.31
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Herbicides,glufosinate,FINALE 15 SL -  [L],48.82,42.81,304.96,267.39
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Herbicides,carfentrazone,AFFINITY 24 EC -  [L],3.2,2.85,254.57,226.75
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Herbicides,diuron+paraquat,BIOQUIM BIOMURON 30 SC -  [L],22.44,20.52,125.07,114.38
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Herbicides,glyphosate,ARRASADOR 75 7 SG -  [KG],49.42,44.54,226.2,203.88
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Herbicides,glyphosate,EVIGRAS 35 6 SL -  [L],16.34,20.51,47.86,60.09
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Herbicides,glyphosate,GLIFOSATO 36 SL -  [L],108.1,96.21,256.99,228.71
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Herbicides,fluazifop-P,FUSILADE 12.5 EC (A12791A) EC [L],0.5,1.01,8.84,14.17
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Insecticides,imidacloprid,JADE 0 8 GR -  [KG],24.04,27.67,62.36,71.79
CP Core,Central America & Caribbean,Costa Rica,Specialty,Bananas (L3),Insecticides,terbufos,COUNTER 10 GR -  [KG],930.76,750.46,930.76,750.46
CP Core,Central America & Caribbean,Costa Rica,Specialty,Oil Palm (L3),Herbicides,bentazone,BASAGRAN 46 SL -  [L],24.64,19.87,226.14,182.33
CP Core,Central America & Caribbean,Costa Rica,Specialty,Oil Palm (L3),Herbicides,glufosinate,BASTA 15 SL -  [L],15.55,12.54,112.48,90.69
CP Core,Central America & Caribbean,Costa Rica,Specialty,Oil Palm (L3),Herbicides,glufosinate,FINALE 15 SL -  [L],12.03,9.7,75.13,60.58
CP Core,Central America & Caribbean,Costa Rica,Specialty,Oil Palm (L3),Herbicides,glyphosate,Ranger -  [KG],3.98,3.21,9.59,7.73
CP Core,Central America & Caribbean,Costa Rica,Specialty,Oil Palm (L3),Herbicides,glyphosate,ROUNDUP 35 6 SL -  [L],2.83,2.28,13.01,10.49
CP Core,Central America & Caribbean,Costa Rica,Specialty,Oil Palm (L3),Herbicides,glyphosate,ROOT OUT 35 6 SL -  [L],25.29,20.39,86.07,69.4
CP Core,Central America & Caribbean,Costa Rica,Specialty,Oil Palm (L3),Herbicides,MSMA,BRIZA 72 SL -  [L],19.62,15.82,94.06,75.84
CP Core,Central America & Caribbean,Costa Rica,Specialty,Oil Palm (L3),Herbicides,paraquat,LANDMASTER 20 SL -  [L],52.96,44.21,128.7,107.43
CP Core,Central America & Caribbean,Costa Rica,Specialty,Oil Palm (L3),Herbicides,paraquat,PILARXONE 20 SL -  [L],27.26,22.76,99.35,82.94
CP Core,Central America & Caribbean,Costa Rica,Specialty,Oil Palm (L3),Herbicides,paraquat,RAFAGA 20 SL -  [L],16.56,13.82,55.41,46.25
CP Core,Central America & Caribbean,Costa Rica,Specialty,Oil Palm (L3),Herbicides,triclopyr,TRIBEL 48 EC -  [L],2.75,2.22,36.83,29.7
CP Core,Central America & Caribbean,Costa Rica,Specialty,Oil Palm (L3),Herbicides,paraquat,UNIQUAT 20 SL -  [L],5.52,4.61,13.8,11.52
CP Core,Central America & Caribbean,Costa Rica,Specialty,Oil Palm (L3),Herbicides,2 4-D,BATON 80 SP -  [KG],0.82,0.66,7.58,6.11
CP Core,Central America & Caribbean,Costa Rica,Specialty,Oil Palm (L3),Herbicides,2 4-D,HORMOVIT 60 SL -  [L],0.71,0.58,2.1,1.69
CP Core,Central America & Caribbean,Costa Rica,Specialty,Pineapples (L3),Fungicides,tridemorph,CALIXIN 86 OL -  [L],2.34,1.89,29.95,24.14
CP Core,Central America & Caribbean,Costa Rica,Specialty,Pineapples (L3),Fungicides,folpet,FOLPAN 48 SC -  [L],0.6,0.48,2.95,2.38
CP Core,Central America & Caribbean,Costa Rica,Specialty,Pineapples (L3),Fungicides,folpet,FOLPAN 80 WG -  [KG],3.42,2.76,21.88,17.64
CP Core,Central America & Caribbean,Costa Rica,Specialty,Pineapples (L3),Fungicides,metalaxyl,FORAXIL 24 EC -  [L],7.97,6.43,60.6,48.86
CP Core,Central America & Caribbean,Costa Rica,Specialty,Pineapples (L3),Fungicides,mancozeb+metalaxyl,AVANTE 72 WP -  [KG],1.59,1.28,10.38,8.37
CP Core,Central America & Caribbean,Costa Rica,Specialty,Pineapples (L3),Fungicides,mancozeb+metalaxyl,BIOMAN META 72 WP -  [KG],18.96,15.29,125.54,101.21
CP Core,Central America & Caribbean,Costa Rica,Specialty,Pineapples (L3),Fungicides,mancozeb+metalaxyl,DILIGENT 72 WP -  [KG],8.99,7.24,57.05,45.99
CP Core,Central America & Caribbean,Costa Rica,Specialty,Pineapples (L3),Fungicides,metalaxyl,ABAK 24 EC -  [L],2.57,2.07,18.86,15.21
CP Core,Central America & Caribbean,Costa Rica,Specialty,Pineapples (L3),Fungicides,tridemorph,Bananin 86 OL -  [KG],1.68,1.35,19.7,15.88
CP Core,Central America & Caribbean,Costa Rica,Specialty,Pineapples (L3),Fungicides,mancozeb+MEFENOXAM,RIDOMIL GOLD MZ 68 WP (A9407A) WP [KG],2.67,7.11,32.31,78.72
CP Core,Central America & Caribbean,Costa Rica,Specialty,Pineapples (L3),Fungicides,mandipropamid,REVUS 250 SC (A12946D) SC [L],5.11,11.95,324.87,768.03
CP Core,Central America & Caribbean,Costa Rica,Specialty,Pineapples (L3),Fungicides,prochloraz+propiconazole,MOLTO 49 EC -  [L],1.25,1.01,23.65,19.07
CP Core,Central America & Caribbean,Costa Rica,Specialty,Pineapples (L3),Fungicides,propiconazole,BUMPER 25 EC -  [L],18.31,14.76,193.08,155.67
CP Core,Central America & Caribbean,Costa Rica,Specialty,Pineapples (L3),Fungicides,boscalid+pyraclostrobin,BELLIS 38 WG -  [KG],2.31,1.86,122.07,98.42
CP Core,Central America & Caribbean,Costa Rica,Specialty,Pineapples (L3),Fungicides,metiram,POLYRAM 70 WG -  [KG],16.29,13.13,48.73,39.29
CP Core,Central America & Caribbean,Costa Rica,Specialty,Pineapples (L3),Fungicides,carbendazim,DEROSAL 50 SC -  [L],0.87,0.7,14.76,11.9
CP Core,Central America & Caribbean,Costa Rica,Specialty,Pineapples (L3),Fungicides,fosetyl,ALIETTE 80 WG -  [KG],17.34,13.98,142.44,114.84
CP Core,Central America & Caribbean,Costa Rica,Specialty,Pineapples (L3),Fungicides,propineb,ANTRACOL 70 WP -  [KG],2.94,2.37,17.24,13.9
CP Core,Central America & Caribbean,Costa Rica,Specialty,Pineapples (L3),Fungicides,pyrimethanil,SIGANEX 60 SC -  [L],6.03,4.86,60.3,48.62
CP Core,Central America & Caribbean,Costa Rica,Specialty,Pineapples (L3),Fungicides,spiroxamine,IMPULSE 80 EC -  [L],1.4,1.13,17.63,14.22
CP Core,Central America & Caribbean,Costa Rica,Specialty,Pineapples (L3),Fungicides,tebuconazole+triadimenol,SILVACUR COMBI 30 EC -  [L],3.06,2.46,93.52,75.4
